MH_Time;MH_DOY;MH_0.1 m;MH_0.3 m;MH_0.5 m;MH_1.0 m;MH_3.0 m;MH_5.0 m;MH_7 m;IH_Time;IH_DOY;IH_0.1 m;IH_0.3 m;IH_0.5 m;IH_1.0 m;IH_3.0 m;IH_5.0 m
2009-07-24 18:50;205.785;13.630;13.611;13.598;13.604;;;;2009-07-24 18:50;205.785;13.851;13.832;13.869;13.858;;
2009-07-24 19:40;205.819;13.630;13.635;13.598;13.604;;;;2009-07-24 19:40;205.819;13.851;13.832;13.869;13.858;;
2009-07-24 20:30;205.854;13.630;13.635;13.598;13.604;;;;2009-07-24 20:30;205.854;13.851;13.832;13.869;13.858;;
2009-07-24 21:20;205.889;13.630;13.611;13.598;13.604;;;;2009-07-24 21:20;205.889;13.851;13.832;13.869;13.858;;
2009-07-24 22:10;205.924;13.630;13.635;13.622;13.604;;;;2009-07-24 22:10;205.924;13.851;13.832;13.869;13.858;;
2009-07-24 23:00;205.958;13.630;13.635;13.598;13.604;13.575;9.202;7.341;2009-07-24 23:00;205.958;13.851;13.832;13.845;13.858;13.828;13.047
2009-07-24 23:50;205.993;13.630;13.635;13.598;13.604;;;;2009-07-24 23:50;205.993;13.827;13.832;13.845;13.834;;
2009-07-25 00:40;206.028;13.606;13.611;13.598;13.604;;;;2009-07-25 00:40;206.028;13.827;13.832;13.845;13.834;;
2009-07-25 01:30;206.063;13.606;13.587;13.598;13.604;;;;2009-07-25 01:30;206.063;13.827;13.808;13.845;13.834;;
2009-07-25 02:20;206.097;13.582;13.587;13.573;13.580;;;;2009-07-25 02:20;206.097;13.827;13.808;13.821;13.834;;
2009-07-25 03:10;206.132;13.582;13.587;13.573;13.580;;;;2009-07-25 03:10;206.132;13.803;13.808;13.821;13.810;;
2009-07-25 04:00;206.167;13.582;13.587;13.573;13.580;13.527;9.325;7.341;2009-07-25 04:00;206.167;13.803;13.808;13.821;13.810;13.804;13.047
2009-07-25 04:50;206.201;13.582;13.587;13.573;13.580;;;;2009-07-25 04:50;206.201;13.803;13.808;13.821;13.810;;
2009-07-25 05:40;206.236;13.582;13.587;13.573;13.580;;;;2009-07-25 05:40;206.236;13.803;13.808;13.821;13.810;;
2009-07-25 06:30;206.271;13.582;13.587;13.573;13.580;;;;2009-07-25 06:30;206.271;13.827;13.808;13.821;13.810;;
2009-07-25 07:20;206.306;13.558;13.563;13.549;13.556;;;;2009-07-25 07:20;206.306;13.803;13.808;13.821;13.810;;
2009-07-25 08:10;206.340;13.582;13.587;13.573;13.580;;;;2009-07-25 08:10;206.340;13.827;13.832;13.845;13.834;;
2009-07-25 09:00;206.375;13.630;13.611;13.598;13.580;13.551;9.276;7.291;2009-07-25 09:00;206.375;13.851;13.832;13.845;13.858;13.828;13.047
2009-07-25 09:50;206.410;13.678;13.683;13.670;13.652;;;;2009-07-25 09:50;206.410;13.923;13.904;13.893;13.906;;
2009-07-25 10:40;206.444;13.846;13.803;13.790;13.772;;;;2009-07-25 10:40;206.444;14.019;13.976;13.989;14.002;;
2009-07-25 11:30;206.479;14.014;13.995;13.958;13.940;;;;2009-07-25 11:30;206.479;14.115;14.096;14.109;14.098;;
2009-07-25 12:20;206.514;14.206;14.187;14.150;14.108;;;;2009-07-25 12:20;206.514;14.307;14.288;14.277;14.290;;
2009-07-25 13:10;206.549;14.349;14.331;14.318;14.300;;;;2009-07-25 13:10;206.549;14.354;14.336;14.348;14.337;;
2009-07-25 14:00;206.583;14.541;14.546;14.509;14.467;13.575;9.399;7.291;2009-07-25 14:00;206.583;14.450;14.455;14.444;14.457;14.212;13.071
2009-07-25 14:50;206.618;14.685;14.666;14.653;14.515;;;;2009-07-25 14:50;206.618;14.546;14.527;14.516;14.529;;
2009-07-25 15:40;206.653;14.780;14.762;14.749;14.587;;;;2009-07-25 15:40;206.653;14.690;14.695;14.708;14.625;;
2009-07-25 16:30;206.688;14.828;14.809;14.797;14.443;;;;2009-07-25 16:30;206.688;14.618;14.599;14.612;14.625;;
2009-07-25 17:20;206.722;14.948;14.929;14.892;14.898;;;;2009-07-25 17:20;206.722;14.690;14.671;14.684;14.673;;
2009-07-25 18:10;206.757;14.972;14.977;14.964;14.946;;;;2009-07-25 18:10;206.757;14.905;14.886;14.899;14.792;;
2009-07-25 19:00;206.792;15.163;15.192;15.131;14.898;13.575;9.375;7.291;2009-07-25 19:00;206.792;14.929;14.934;14.875;14.840;14.499;13.096
2009-07-25 19:50;206.826;15.234;15.264;15.179;14.659;;;;2009-07-25 19:50;206.826;15.001;15.006;14.923;14.864;;
2009-07-25 20:40;206.861;15.354;15.287;15.155;14.707;;;;2009-07-25 20:40;206.861;15.216;14.982;14.851;14.816;;
2009-07-25 21:30;206.896;15.234;15.240;15.155;14.707;;;;2009-07-25 21:30;206.896;15.144;14.886;14.827;14.792;;
2009-07-25 22:20;206.931;15.139;15.144;15.131;14.754;;;;2009-07-25 22:20;206.931;14.953;14.934;14.923;14.792;;
2009-07-25 23:10;206.965;15.043;15.072;15.060;14.778;;;;2009-07-25 23:10;206.965;14.785;14.790;14.803;14.816;;
2009-07-26 00:00;207.000;14.995;15.001;14.988;14.611;13.575;9.301;7.266;2009-07-26 00:00;207.000;14.714;14.719;14.732;14.745;14.523;13.071
2009-07-26 00:50;207.035;14.852;14.881;14.844;14.754;;;;2009-07-26 00:50;207.035;14.666;14.647;14.684;14.673;;
2009-07-26 01:40;207.069;14.709;14.738;14.725;14.707;;;;2009-07-26 01:40;207.069;14.666;14.695;14.708;14.697;;
2009-07-26 02:30;207.104;14.685;14.690;14.677;14.611;;;;2009-07-26 02:30;207.104;14.642;14.647;14.660;14.649;;
2009-07-26 03:20;207.139;14.565;14.594;14.581;14.539;;;;2009-07-26 03:20;207.139;14.570;14.575;14.588;14.577;;
2009-07-26 04:10;207.174;14.469;14.474;14.461;14.467;;;;2009-07-26 04:10;207.174;14.498;14.503;14.540;14.529;;
2009-07-26 05:00;207.208;14.493;14.474;14.461;14.395;13.599;9.375;7.291;2009-07-26 05:00;207.208;14.474;14.479;14.492;14.481;14.451;13.071
2009-07-26 05:50;207.243;14.493;14.474;14.461;14.443;;;;2009-07-26 05:50;207.243;14.474;14.479;14.492;14.481;;
2009-07-26 06:40;207.278;14.493;14.498;14.461;14.467;;;;2009-07-26 06:40;207.278;14.522;14.503;14.516;14.481;;
2009-07-26 07:30;207.313;14.565;14.546;14.533;14.491;;;;2009-07-26 07:30;207.313;14.522;14.503;14.540;14.529;;
2009-07-26 08:20;207.347;14.613;14.594;14.581;14.539;;;;2009-07-26 08:20;207.347;14.570;14.551;14.588;14.553;;
2009-07-26 09:10;207.382;14.732;14.690;14.677;14.659;;;;2009-07-26 09:10;207.382;14.642;14.623;14.660;14.625;;
2009-07-26 10:00;207.417;14.900;14.881;14.868;14.826;13.599;9.424;7.291;2009-07-26 10:00;207.417;14.761;14.743;14.779;14.745;14.667;13.047
2009-07-26 10:50;207.451;15.067;15.048;15.036;14.994;;;;2009-07-26 10:50;207.451;14.881;14.886;14.899;14.864;;
2009-07-26 11:40;207.486;15.354;15.335;15.323;15.304;;;;2009-07-26 11:40;207.486;15.072;15.053;15.066;15.055;;
2009-07-26 12:30;207.521;15.688;15.669;15.633;15.615;;;;2009-07-26 12:30;207.521;15.263;15.269;15.257;15.247;;
2009-07-26 13:20;207.556;16.046;16.027;15.967;15.925;;;;2009-07-26 13:20;207.556;15.526;15.531;15.496;15.485;;
2009-07-26 14:10;207.590;16.236;16.218;16.205;16.068;;;;2009-07-26 14:10;207.590;16.146;16.032;15.830;15.796;;
2009-07-26 15:00;207.625;16.451;16.456;16.372;16.306;13.647;9.399;7.240;2009-07-26 15:00;207.625;16.027;16.032;15.926;15.939;15.241;13.071
2009-07-26 15:50;207.660;16.665;16.671;16.658;16.616;;;;2009-07-26 15:50;207.660;16.194;16.175;16.164;16.129;;
2009-07-26 16:40;207.694;16.998;16.980;16.896;16.068;;;;2009-07-26 16:40;207.694;16.432;16.414;16.379;16.106;;
2009-07-26 17:30;207.729;16.927;16.932;16.920;16.187;;;;2009-07-26 17:30;207.729;16.432;16.414;16.379;16.177;;
2009-07-26 18:20;207.764;16.927;16.932;16.920;16.878;;;;2009-07-26 18:20;207.764;16.194;16.199;16.212;16.201;;
2009-07-26 19:10;207.799;16.879;16.885;16.872;16.497;;;;2009-07-26 19:10;207.799;16.218;16.199;16.164;16.129;;
2009-07-26 20:00;207.833;16.737;16.718;16.706;16.711;13.623;9.276;7.266;2009-07-26 20:00;207.833;16.385;16.366;16.259;16.153;15.694;13.096
2009-07-26 20:50;207.868;16.713;16.718;16.706;16.616;;;;2009-07-26 20:50;207.868;16.313;16.294;16.307;16.153;;
2009-07-26 21:40;207.903;16.641;16.671;16.634;16.568;;;;2009-07-26 21:40;207.903;16.075;16.032;16.045;16.034;;
2009-07-26 22:30;207.938;16.594;16.599;16.587;16.544;;;;2009-07-26 22:30;207.938;16.051;16.032;16.021;16.010;;
2009-07-26 23:20;207.972;16.522;16.528;16.515;16.449;;;;2009-07-26 23:20;207.972;16.003;15.985;16.021;15.963;;
2009-07-27 00:10;208.007;16.403;16.409;16.420;16.401;;;;2009-07-27 00:10;208.007;16.003;16.008;16.045;15.986;;
2009-07-27 01:00;208.042;16.356;16.361;16.348;16.330;13.647;9.276;7.266;2009-07-27 01:00;208.042;15.932;15.937;15.926;15.915;15.766;13.120
2009-07-27 01:50;208.076;16.284;16.289;16.277;16.258;;;;2009-07-27 01:50;208.076;15.884;15.889;15.902;15.891;;
2009-07-27 02:40;208.111;16.117;16.146;16.134;16.115;;;;2009-07-27 02:40;208.111;15.812;15.818;15.854;15.819;;
2009-07-27 03:30;208.146;16.022;16.027;16.015;15.949;;;;2009-07-27 03:30;208.146;15.669;15.651;15.687;15.676;;
2009-07-27 04:20;208.181;15.927;15.908;15.895;15.853;;;;2009-07-27 04:20;208.181;15.693;15.674;15.711;15.676;;
2009-07-27 05:10;208.215;15.831;15.836;15.824;15.805;;;;2009-07-27 05:10;208.215;15.645;15.627;15.663;15.605;;
2009-07-27 06:00;208.250;15.783;15.789;15.776;15.758;13.623;9.424;7.316;2009-07-27 06:00;208.250;15.550;15.531;15.544;15.557;15.527;13.144
2009-07-27 06:50;208.285;15.760;15.765;15.752;15.758;;;;2009-07-27 06:50;208.285;15.502;15.483;15.496;15.509;;
2009-07-27 07:40;208.319;15.831;15.789;15.800;15.758;;;;2009-07-27 07:40;208.319;15.550;15.531;15.544;15.533;;
2009-07-27 08:30;208.354;15.974;15.956;15.943;15.901;;;;2009-07-27 08:30;208.354;15.622;15.603;15.616;15.605;;
2009-07-27 09:20;208.389;15.950;15.956;15.919;15.877;;;;2009-07-27 09:20;208.389;15.622;15.627;15.639;15.629;;
2009-07-27 10:10;208.424;15.927;15.908;15.895;15.877;;;;2009-07-27 10:10;208.424;15.645;15.651;15.639;15.652;;
2009-07-27 11:00;208.458;15.927;15.908;15.895;15.877;13.623;9.474;7.316;2009-07-27 11:00;208.458;15.693;15.674;15.687;15.700;15.646;13.264
2009-07-27 11:50;208.493;16.046;16.003;15.991;15.949;;;;2009-07-27 11:50;208.493;15.741;15.722;15.735;15.724;;
2009-07-27 12:40;208.528;16.093;16.099;16.062;16.068;;;;2009-07-27 12:40;208.528;15.789;15.770;15.783;15.772;;
2009-07-27 13:30;208.563;16.332;16.313;16.253;16.235;;;;2009-07-27 13:30;208.563;15.956;15.985;15.926;15.939;;
2009-07-27 14:20;208.597;16.379;16.385;16.348;16.354;;;;2009-07-27 14:20;208.597;16.027;16.032;16.021;16.010;;
2009-07-27 15:10;208.632;16.403;16.385;16.372;16.354;;;;2009-07-27 15:10;208.632;16.027;16.032;16.045;16.058;;
2009-07-27 16:00;208.667;16.451;16.432;16.396;16.378;13.671;9.547;7.341;2009-07-27 16:00;208.667;16.075;16.080;16.093;16.082;16.028;13.601
2009-07-27 16:50;208.701;16.403;16.409;16.396;16.401;;;;2009-07-27 16:50;208.701;16.051;16.056;16.069;16.082;;
2009-07-27 17:40;208.736;16.475;16.456;16.444;16.401;;;;2009-07-27 17:40;208.736;16.099;16.104;16.116;16.106;;
2009-07-27 18:30;208.771;16.451;16.456;16.444;16.449;;;;2009-07-27 18:30;208.771;16.099;16.080;16.093;16.106;;
2009-07-27 19:20;208.806;16.451;16.456;16.444;16.449;;;;2009-07-27 19:20;208.806;16.242;16.223;16.236;16.153;;
2009-07-27 20:10;208.840;16.427;16.432;16.420;16.425;;;;2009-07-27 20:10;208.840;16.099;16.080;16.116;16.106;;
2009-07-27 21:00;208.875;16.403;16.409;16.396;16.401;13.695;9.251;7.391;2009-07-27 21:00;208.875;16.099;16.104;16.116;16.106;16.052;13.817
2009-07-27 21:50;208.910;16.356;16.385;16.372;16.378;;;;2009-07-27 21:50;208.910;16.099;16.104;16.116;16.106;;
2009-07-27 22:40;208.944;16.356;16.361;16.348;16.354;;;;2009-07-27 22:40;208.944;16.051;16.032;16.069;16.058;;
2009-07-27 23:30;208.979;16.284;16.289;16.301;16.282;;;;2009-07-27 23:30;208.979;16.027;16.032;16.045;16.034;;
2009-07-28 00:20;209.014;16.236;16.242;16.229;16.235;;;;2009-07-28 00:20;209.014;15.979;15.985;15.997;15.986;;
2009-07-28 01:10;209.049;16.165;16.194;16.182;16.187;;;;2009-07-28 01:10;209.049;15.932;15.937;15.973;15.963;;
2009-07-28 02:00;209.083;16.117;16.123;16.134;16.139;13.671;9.547;7.417;2009-07-28 02:00;209.083;15.884;15.889;15.902;15.891;15.861;13.937
2009-07-28 02:50;209.118;16.070;16.075;16.062;16.068;;;;2009-07-28 02:50;209.118;15.812;15.841;15.854;15.843;;
2009-07-28 03:40;209.153;15.998;16.003;15.991;15.996;;;;2009-07-28 03:40;209.153;15.789;15.794;15.806;15.796;;
2009-07-28 04:30;209.188;15.903;15.908;15.895;15.901;;;;2009-07-28 04:30;209.188;15.717;15.698;15.735;15.724;;
2009-07-28 05:20;209.222;15.807;15.813;15.800;15.805;;;;2009-07-28 05:20;209.222;15.669;15.674;15.687;15.676;;
2009-07-28 06:10;209.257;15.736;15.741;15.705;15.686;;;;2009-07-28 06:10;209.257;15.622;15.627;15.639;15.629;;
2009-07-28 07:00;209.292;15.664;15.669;15.657;15.662;13.623;9.227;7.366;2009-07-28 07:00;209.292;15.598;15.579;15.592;15.605;15.575;14.057
2009-07-28 07:50;209.326;15.640;15.646;15.609;15.638;;;;2009-07-28 07:50;209.326;15.574;15.555;15.592;15.581;;
2009-07-28 08:40;209.361;15.616;15.622;15.609;15.615;;;;2009-07-28 08:40;209.361;15.574;15.555;15.568;15.581;;
2009-07-28 09:30;209.396;15.593;15.574;15.561;15.567;;;;2009-07-28 09:30;209.396;15.550;15.555;15.568;15.557;;
2009-07-28 10:20;209.431;15.616;15.622;15.585;15.591;;;;2009-07-28 10:20;209.431;15.574;15.555;15.568;15.581;;
2009-07-28 11:10;209.465;15.664;15.646;15.633;15.638;;;;2009-07-28 11:10;209.465;15.598;15.603;15.616;15.605;;
2009-07-28 12:00;209.500;15.807;15.789;15.752;15.710;13.647;9.424;7.391;2009-07-28 12:00;209.500;15.717;15.698;15.711;15.700;15.623;14.105
2009-07-28 12:50;209.535;15.998;16.003;15.943;15.949;;;;2009-07-28 12:50;209.535;15.884;15.913;15.854;15.867;;
2009-07-28 13:40;209.569;16.213;16.218;16.158;16.163;;;;2009-07-28 13:40;209.569;16.170;16.151;16.093;16.058;;
2009-07-28 14:30;209.604;16.308;16.337;16.301;16.306;;;;2009-07-28 14:30;209.604;16.146;16.128;16.116;16.129;;
2009-07-28 15:20;209.639;16.451;16.456;16.420;16.401;;;;2009-07-28 15:20;209.639;16.170;16.151;16.164;16.177;;
2009-07-28 16:10;209.674;16.427;16.432;16.396;16.378;;;;2009-07-28 16:10;209.674;16.146;16.151;16.164;16.177;;
2009-07-28 17:00;209.708;16.379;16.361;16.348;16.354;13.671;8.979;7.366;2009-07-28 17:00;209.708;16.194;16.199;16.212;16.201;16.171;14.249
2009-07-28 17:50;209.743;16.236;16.242;16.229;16.235;;;;2009-07-28 17:50;209.743;16.242;16.223;16.236;16.249;;
2009-07-28 18:40;209.778;16.332;16.337;16.325;16.306;;;;2009-07-28 18:40;209.778;16.265;16.271;16.283;16.249;;
2009-07-28 19:30;209.813;16.308;16.313;16.301;16.306;;;;2009-07-28 19:30;209.813;16.218;16.199;16.236;16.201;;
2009-07-28 20:20;209.847;16.260;16.266;16.253;16.282;;;;2009-07-28 20:20;209.847;16.146;16.151;16.164;16.177;;
2009-07-28 21:10;209.882;16.236;16.242;16.229;16.235;;;;2009-07-28 21:10;209.882;16.122;16.104;16.140;16.129;;
2009-07-28 22:00;209.917;16.213;16.218;16.229;16.211;13.719;9.523;7.391;2009-07-28 22:00;209.917;16.122;16.128;16.140;16.129;16.052;14.344
2009-07-28 22:50;209.951;16.165;16.194;16.182;16.187;;;;2009-07-28 22:50;209.951;16.075;16.080;16.093;16.082;;
2009-07-28 23:40;209.986;16.141;16.170;16.134;16.163;;;;2009-07-28 23:40;209.986;16.051;16.080;16.093;16.082;;
2009-07-29 00:30;210.021;16.070;16.075;16.086;16.092;;;;2009-07-29 00:30;210.021;16.003;16.008;16.021;16.010;;
2009-07-29 01:20;210.056;15.998;16.003;16.015;16.020;;;;2009-07-29 01:20;210.056;15.956;15.961;15.997;15.986;;
2009-07-29 02:10;210.090;15.927;15.956;15.943;15.949;;;;2009-07-29 02:10;210.090;15.956;15.937;15.973;15.963;;
2009-07-29 03:00;210.125;15.855;15.836;15.824;15.853;13.695;9.474;7.417;2009-07-29 03:00;210.125;15.812;15.818;15.854;15.843;15.837;14.392
2009-07-29 03:50;210.160;15.736;15.741;15.728;15.758;;;;2009-07-29 03:50;210.160;15.741;15.746;15.759;15.772;;
2009-07-29 04:40;210.194;15.640;15.646;15.633;15.662;;;;2009-07-29 04:40;210.194;15.645;15.651;15.663;15.676;;
2009-07-29 05:30;210.229;15.545;15.574;15.561;15.567;;;;2009-07-29 05:30;210.229;15.598;15.579;15.616;15.605;;
2009-07-29 06:20;210.264;15.473;15.478;15.466;15.471;;;;2009-07-29 06:20;210.264;15.502;15.483;15.520;15.533;;
2009-07-29 07:10;210.299;15.425;15.431;15.418;15.424;;;;2009-07-29 07:10;210.299;15.454;15.460;15.472;15.509;;
2009-07-29 08:00;210.333;15.402;15.383;15.370;15.376;13.839;9.424;7.417;2009-07-29 08:00;210.333;15.407;15.412;15.425;15.438;15.408;14.392
2009-07-29 08:50;210.368;15.378;15.359;15.346;15.352;;;;2009-07-29 08:50;210.368;15.359;15.340;15.353;15.342;;
2009-07-29 09:40;210.403;15.354;15.359;15.323;15.328;;;;2009-07-29 09:40;210.403;15.359;15.340;15.353;15.366;;
2009-07-29 10:30;210.438;15.425;15.407;15.394;15.376;;;;2009-07-29 10:30;210.438;15.407;15.364;15.353;15.390;;
2009-07-29 11:20;210.472;15.449;15.431;15.418;15.400;;;;2009-07-29 11:20;210.472;15.383;15.364;15.377;15.390;;
2009-07-29 12:10;210.507;15.640;15.598;15.561;15.519;;;;2009-07-29 12:10;210.507;15.502;15.483;15.472;15.485;;
2009-07-29 13:00;210.542;15.927;15.860;15.824;15.758;14.199;9.547;7.417;2009-07-29 13:00;210.542;15.741;15.674;15.663;15.605;15.360;14.344
2009-07-29 13:50;210.576;16.117;16.075;16.039;15.925;;;;2009-07-29 13:50;210.576;15.789;15.746;15.735;15.748;;
2009-07-29 14:40;210.611;16.451;16.385;16.325;15.996;;;;2009-07-29 14:40;210.611;15.979;15.937;15.950;15.843;;
2009-07-29 15:30;210.646;16.546;16.528;16.491;15.949;;;;2009-07-29 15:30;210.646;16.051;16.032;16.021;16.010;;
2009-07-29 16:20;210.681;16.641;16.599;16.563;16.115;;;;2009-07-29 16:20;210.681;16.075;16.056;16.069;16.058;;
2009-07-29 17:10;210.715;16.618;16.647;16.587;16.187;;;;2009-07-29 17:10;210.715;16.122;16.128;16.116;16.106;;
2009-07-29 18:00;210.750;16.546;16.551;16.539;16.354;14.127;9.523;7.391;2009-07-29 18:00;210.750;16.099;16.080;16.093;16.082;15.432;14.296
2009-07-29 18:50;210.785;16.546;16.551;16.539;16.092;;;;2009-07-29 18:50;210.785;16.075;16.080;16.093;16.082;;
2009-07-29 19:40;210.819;16.498;16.504;16.491;16.115;;;;2009-07-29 19:40;210.819;16.099;16.104;16.116;16.058;;
2009-07-29 20:30;210.854;16.451;16.456;16.444;16.187;;;;2009-07-29 20:30;210.854;16.075;16.080;16.093;16.058;;
2009-07-29 21:20;210.889;16.403;16.409;16.396;16.282;;;;2009-07-29 21:20;210.889;16.075;16.056;16.093;16.058;;
2009-07-29 22:10;210.924;16.284;16.289;16.301;16.306;;;;2009-07-29 22:10;210.924;16.003;16.008;16.021;16.034;;
2009-07-29 23:00;210.958;16.213;16.242;16.229;16.235;14.223;9.745;7.442;2009-07-29 23:00;210.958;15.932;15.937;15.950;15.963;15.455;14.273
2009-07-29 23:50;210.993;16.093;16.146;16.134;16.139;;;;2009-07-29 23:50;210.993;15.884;15.913;15.950;15.939;;
2009-07-30 00:40;211.028;15.998;16.003;16.015;16.020;;;;2009-07-30 00:40;211.028;15.836;15.841;15.854;15.867;;
2009-07-30 01:30;211.063;15.903;15.908;15.895;15.901;;;;2009-07-30 01:30;211.063;15.765;15.770;15.783;15.772;;
2009-07-30 02:20;211.097;15.807;15.836;15.824;15.829;;;;2009-07-30 02:20;211.097;15.669;15.674;15.687;15.676;;
2009-07-30 03:10;211.132;15.688;15.717;15.705;15.710;;;;2009-07-30 03:10;211.132;15.598;15.603;15.616;15.629;;
2009-07-30 04:00;211.167;15.616;15.622;15.633;15.615;14.295;9.547;7.391;2009-07-30 04:00;211.167;15.502;15.507;15.520;15.533;15.503;14.225
2009-07-30 04:50;211.201;15.569;15.574;15.561;15.567;;;;2009-07-30 04:50;211.201;15.454;15.436;15.472;15.461;;
2009-07-30 05:40;211.236;15.521;15.502;15.490;15.519;;;;2009-07-30 05:40;211.236;15.431;15.412;15.448;15.438;;
2009-07-30 06:30;211.271;15.497;15.478;15.466;15.447;;;;2009-07-30 06:30;211.271;15.383;15.364;15.401;15.390;;
2009-07-30 07:20;211.306;15.497;15.478;15.466;15.471;;;;2009-07-30 07:20;211.306;15.383;15.364;15.425;15.390;;
2009-07-30 08:10;211.340;15.545;15.502;15.514;15.495;;;;2009-07-30 08:10;211.340;15.431;15.412;15.448;15.438;;
2009-07-30 09:00;211.375;15.593;15.574;15.561;15.519;14.295;9.424;7.391;2009-07-30 09:00;211.375;15.454;15.460;15.472;15.461;15.432;14.225
2009-07-30 09:50;211.410;15.640;15.646;15.633;15.615;;;;2009-07-30 09:50;211.410;15.502;15.507;15.520;15.509;;
2009-07-30 10:40;211.444;15.831;15.836;15.800;15.758;;;;2009-07-30 10:40;211.444;15.669;15.651;15.687;15.652;;
2009-07-30 11:30;211.479;16.070;16.075;16.039;15.996;;;;2009-07-30 11:30;211.479;15.836;15.818;15.830;15.796;;
2009-07-30 12:20;211.514;16.284;16.289;16.229;16.211;;;;2009-07-30 12:20;211.514;16.003;15.985;15.997;15.986;;
2009-07-30 13:10;211.549;16.379;16.385;16.372;16.354;;;;2009-07-30 13:10;211.549;16.075;16.080;16.069;16.106;;
2009-07-30 14:00;211.583;16.427;16.432;16.420;16.354;14.534;9.621;7.391;2009-07-30 14:00;211.583;16.122;16.104;16.116;16.129;15.837;14.249
2009-07-30 14:50;211.618;16.570;16.575;16.539;16.497;;;;2009-07-30 14:50;211.618;16.218;16.223;16.212;16.225;;
2009-07-30 15:40;211.653;16.760;16.766;16.753;16.735;;;;2009-07-30 15:40;211.653;16.313;16.318;16.331;16.320;;
2009-07-30 16:30;211.688;17.332;16.980;16.801;16.520;;;;2009-07-30 16:30;211.688;17.027;16.771;16.545;16.463;;
2009-07-30 17:20;211.722;17.189;17.170;17.087;16.663;;;;2009-07-30 17:20;211.722;16.647;16.628;16.593;16.630;;
2009-07-30 18:10;211.757;17.189;17.170;17.134;16.901;;;;2009-07-30 18:10;211.757;16.789;16.771;16.760;16.725;;
2009-07-30 19:00;211.792;17.141;17.123;17.087;16.854;14.726;9.498;7.366;2009-07-30 19:00;211.792;16.789;16.795;16.807;16.654;15.980;14.273
2009-07-30 19:50;211.826;17.070;17.051;17.039;16.711;;;;2009-07-30 19:50;211.826;16.647;16.652;16.641;16.606;;
2009-07-30 20:40;211.861;17.070;17.075;17.039;17.020;;;;2009-07-30 20:40;211.861;16.623;16.628;16.664;16.654;;
2009-07-30 21:30;211.896;17.022;17.051;17.039;16.997;;;;2009-07-30 21:30;211.896;16.623;16.604;16.617;16.582;;
2009-07-30 22:20;211.931;16.927;16.956;16.944;16.830;;;;2009-07-30 22:20;211.931;16.599;16.604;16.593;16.534;;
2009-07-30 23:10;211.965;16.737;16.766;16.753;16.759;;;;2009-07-30 23:10;211.965;16.432;16.414;16.450;16.439;;
2009-07-31 00:00;212.000;16.641;16.671;16.682;16.592;14.558;9.621;7.567;2009-07-31 00:00;212.000;16.313;16.318;16.331;16.344;16.243;14.296
2009-07-31 00:50;212.035;16.522;16.551;16.539;16.520;;;;2009-07-31 00:50;212.035;16.313;16.318;16.331;16.296;;
2009-07-31 01:40;212.069;16.427;16.456;16.444;16.449;;;;2009-07-31 01:40;212.069;16.218;16.199;16.212;16.201;;
2009-07-31 02:30;212.104;16.356;16.361;16.372;16.354;;;;2009-07-31 02:30;212.104;16.122;16.128;16.140;16.129;;
2009-07-31 03:20;212.139;16.260;16.266;16.253;16.235;;;;2009-07-31 03:20;212.139;16.051;16.056;16.093;16.058;;
2009-07-31 04:10;212.174;16.141;16.170;16.158;16.163;;;;2009-07-31 04:10;212.174;16.003;16.008;16.021;16.034;;
2009-07-31 05:00;212.208;16.070;16.075;16.062;16.068;14.486;9.449;7.517;2009-07-31 05:00;212.208;15.979;15.961;15.997;15.986;15.957;14.273
2009-07-31 05:50;212.243;16.046;16.027;16.015;16.020;;;;2009-07-31 05:50;212.243;15.932;15.937;15.950;15.939;;
2009-07-31 06:40;212.278;16.022;16.003;16.015;15.996;;;;2009-07-31 06:40;212.278;15.884;15.865;15.902;15.891;;
2009-07-31 07:30;212.313;16.046;16.003;15.991;15.972;;;;2009-07-31 07:30;212.313;15.908;15.889;15.926;15.915;;
2009-07-31 08:20;212.347;16.070;16.051;16.062;16.044;;;;2009-07-31 08:20;212.347;15.932;15.913;15.973;15.939;;
2009-07-31 09:10;212.382;16.165;16.123;16.134;16.092;;;;2009-07-31 09:10;212.382;16.003;15.985;16.021;16.010;;
2009-07-31 10:00;212.417;16.260;16.242;16.229;16.187;14.462;9.523;7.542;2009-07-31 10:00;212.417;16.122;16.104;16.116;16.082;16.004;14.368
2009-07-31 10:50;212.451;16.498;16.480;16.444;16.378;;;;2009-07-31 10:50;212.451;16.242;16.199;16.236;16.225;;
2009-07-31 11:40;212.486;16.618;16.599;16.587;16.568;;;;2009-07-31 11:40;212.486;16.361;16.318;16.355;16.344;;
2009-07-31 12:30;212.521;16.808;16.790;16.777;16.759;;;;2009-07-31 12:30;212.521;16.480;16.461;16.498;16.487;;
2009-07-31 13:20;212.556;16.975;16.980;16.944;16.949;;;;2009-07-31 13:20;212.556;16.647;16.628;16.641;16.630;;
2009-07-31 14:10;212.590;17.094;17.075;17.039;17.044;;;;2009-07-31 14:10;212.590;16.742;16.699;16.712;16.701;;
2009-07-31 15:00;212.625;17.260;17.242;17.206;17.187;14.247;9.720;7.567;2009-07-31 15:00;212.625;17.051;17.009;16.950;16.915;16.719;14.464
2009-07-31 15:50;212.660;17.284;17.266;17.253;17.211;;;;2009-07-31 15:50;212.660;16.885;16.866;16.879;16.868;;
